StudentId,Time,Type,Action
d60c,"30/12/22, 23:15",Turnitin Assignment 2,List Submissions
d60c,"30/12/22, 23:15",System,Course viewed
d60c,"30/12/22, 23:15",Turnitin Assignment 2,List Submissions
d60c,"30/12/22, 23:15",System,Course viewed
3e1c,"30/12/22, 23:14",Turnitin Assignment 2,List Submissions
3e1c,"30/12/22, 23:12",Turnitin Assignment 2,Add Submission
3e1c,"30/12/22, 23:12",Turnitin Assignment 2,Add Submission
7bf9,"30/12/22, 23:08",Turnitin Assignment 2,List Submissions
7bf9,"30/12/22, 23:06",Turnitin Assignment 2,List Submissions
3914,"30/12/22, 23:06",System,Course viewed
7bf9,"30/12/22, 23:05",Turnitin Assignment 2,Add Submission
7bf9,"30/12/22, 23:05",Turnitin Assignment 2,Add Submission
3914,"30/12/22, 23:05",Turnitin Assignment 2,List Submissions
3914,"30/12/22, 23:05",System,Course viewed
d3e2,"30/12/22, 23:05",Turnitin Assignment 2,List Submissions
d3e2,"30/12/22, 23:04",System,Course viewed
ca0a,"30/12/22, 23:04",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 23:04",Turnitin Assignment 2,List Submissions
7bf9,"30/12/22, 23:03",Turnitin Assignment 2,List Submissions
5a4b,"30/12/22, 23:03",File,Course module viewed
5a4b,"30/12/22, 23:03",System,Course viewed
f605,"30/12/22, 23:02",Turnitin Assignment 2,List Submissions
f605,"30/12/22, 23:01",Folder,Course module viewed
f605,"30/12/22, 23:01",System,Course viewed
e18b,"30/12/22, 23:01",Turnitin Assignment 2,Add Submission
1120,"30/12/22, 23:01",Turnitin Assignment 2,Add Submission
e18b,"30/12/22, 23:01",Turnitin Assignment 2,Add Submission
1120,"30/12/22, 23:01",Turnitin Assignment 2,Add Submission
1120,"30/12/22, 23:00",Turnitin Assignment 2,List Submissions
1120,"30/12/22, 23:00",System,Course viewed
020c,"30/12/22, 22:59",Turnitin Assignment 2,Add Submission
020c,"30/12/22, 22:59",Turnitin Assignment 2,Add Submission
f517,"30/12/22, 22:59",Turnitin Assignment 2,List Submissions
7bf9,"30/12/22, 22:58",Turnitin Assignment 2,Add Submission
e18b,"30/12/22, 22:58",Turnitin Assignment 2,List Submissions
7bf9,"30/12/22, 22:58",Turnitin Assignment 2,Add Submission
e18b,"30/12/22, 22:58",System,Course viewed
b938,"30/12/22, 22:58",Turnitin Assignment 2,List Submissions
7bf9,"30/12/22, 22:56",Turnitin Assignment 2,List Submissions
1665,"30/12/22, 22:56",Turnitin Assignment 2,List Submissions
7bf9,"30/12/22, 22:56",System,Course viewed
1665,"30/12/22, 22:55",System,Course viewed
3e1c,"30/12/22, 22:55",Turnitin Assignment 2,List Submissions
3e1c,"30/12/22, 22:55",System,Course viewed
76bb,"30/12/22, 22:52",Turnitin Assignment 2,Add Submission
76bb,"30/12/22, 22:51",Turnitin Assignment 2,Add Submission
fe9a,"30/12/22, 22:51",System,Course viewed
fe9a,"30/12/22, 22:50",Turnitin Assignment 2,Add Submission
fe9a,"30/12/22, 22:50",Turnitin Assignment 2,Add Submission
fe9a,"30/12/22, 22:49",Turnitin Assignment 2,List Submissions
fe9a,"30/12/22, 22:49",System,Course viewed
020c,"30/12/22, 22:48",Turnitin Assignment 2,List Submissions
020c,"30/12/22, 22:48",System,Course viewed
020c,"30/12/22, 22:48",Folder,Course module viewed
020c,"30/12/22, 22:48",System,Course viewed
76bb,"30/12/22, 22:48",Turnitin Assignment 2,List Submissions
76bb,"30/12/22, 22:47",System,Course viewed
d1d7,"30/12/22, 22:47",Turnitin Assignment 2,List Submissions
1120,"30/12/22, 22:46",System,Course viewed
1120,"30/12/22, 22:45",Folder,Course module viewed
1120,"30/12/22, 22:45",System,Course viewed
5dae,"30/12/22, 22:44",Turnitin Assignment 2,List Submissions
c910,"30/12/22, 22:41",Turnitin Assignment 2,Add Submission
c910,"30/12/22, 22:41",Turnitin Assignment 2,Add Submission
3a71,"30/12/22, 22:40",Turnitin Assignment 2,Add Submission
3a71,"30/12/22, 22:40",Turnitin Assignment 2,Add Submission
c910,"30/12/22, 22:40",Turnitin Assignment 2,List Submissions
3a71,"30/12/22, 22:39",Folder,Course module viewed
c910,"30/12/22, 22:39",System,Course viewed
9f15,"30/12/22, 22:39",Turnitin Assignment 2,List Submissions
3a71,"30/12/22, 22:39",System,Course viewed
3a71,"30/12/22, 22:37",Turnitin Assignment 2,List Submissions
3a71,"30/12/22, 22:37",System,Course viewed
5dae,"30/12/22, 22:36",Turnitin Assignment 2,Add Submission
5dae,"30/12/22, 22:36",Turnitin Assignment 2,Add Submission
5867,"30/12/22, 22:36",System,Course viewed
584e,"30/12/22, 22:36",Turnitin Assignment 2,Add Submission
584e,"30/12/22, 22:35",Turnitin Assignment 2,Add Submission
5dae,"30/12/22, 22:34",Turnitin Assignment 2,List Submissions
9f15,"30/12/22, 22:33",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 22:32",Turnitin Assignment 2,List Submissions
7fc0,"30/12/22, 22:31",Turnitin Assignment 2,Add Submission
7fc0,"30/12/22, 22:31",Turnitin Assignment 2,Add Submission
7fc0,"30/12/22, 22:30",Turnitin Assignment 2,List Submissions
7fc0,"30/12/22, 22:30",System,Course viewed
7fc0,"30/12/22, 22:30",System,Course viewed
7fc0,"30/12/22, 22:29",Folder,Course module viewed
d1d7,"30/12/22, 22:29",Turnitin Assignment 2,List Submissions
584e,"30/12/22, 22:25",Turnitin Assignment 2,List Submissions
584e,"30/12/22, 22:25",System,Course viewed
37dc,"30/12/22, 22:23",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 22:22",System,Course viewed
37dc,"30/12/22, 22:22",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 22:22",System,Course viewed
37dc,"30/12/22, 22:22",System,Course viewed
a977,"30/12/22, 22:21",Folder,Course module viewed
a977,"30/12/22, 22:21",System,Course viewed
a977,"30/12/22, 22:21",Turnitin Assignment 2,List Submissions
a977,"30/12/22, 22:20",System,Course viewed
d1d7,"30/12/22, 22:17",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 22:15",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 22:13",Turnitin Assignment 2,Add Submission
d1d7,"30/12/22, 22:12",Turnitin Assignment 2,Add Submission
1665,"30/12/22, 22:12",Turnitin Assignment 2,List Submissions
3914,"30/12/22, 22:12",System,Course viewed
1665,"30/12/22, 22:12",System,Course viewed
bde7,"30/12/22, 22:11",Folder,Course module viewed
3914,"30/12/22, 22:10",Turnitin Assignment 2,List Submissions
8f47,"30/12/22, 22:09",Turnitin Assignment 2,Add Submission
8f47,"30/12/22, 22:09",Turnitin Assignment 2,Add Submission
d1d7,"30/12/22, 22:08",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 22:08",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 22:08",System,Course viewed
d1d7,"30/12/22, 22:07",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 22:07",System,Course viewed
5dae,"30/12/22, 22:06",System,Course viewed
06f3,"30/12/22, 22:04",System,Course viewed
06f3,"30/12/22, 22:04",Turnitin Assignment 2,Add Submission
06f3,"30/12/22, 22:04",Turnitin Assignment 2,Add Submission
1e4f,"30/12/22, 22:04",System,Course viewed
0326,"30/12/22, 22:04",Turnitin Assignment 2,List Submissions
0326,"30/12/22, 22:04",Turnitin Assignment 2,List Submissions
06f3,"30/12/22, 22:03",Turnitin Assignment 2,List Submissions
06f3,"30/12/22, 22:03",System,Course viewed
e2e7,"30/12/22, 22:03",Turnitin Assignment 2,List Submissions
e2e7,"30/12/22, 22:03",System,Course viewed
1f32,"30/12/22, 21:59",Turnitin Assignment 2,Add Submission
1f32,"30/12/22, 21:59",Turnitin Assignment 2,Add Submission
a8b5,"30/12/22, 21:59",Turnitin Assignment 2,List Submissions
b938,"30/12/22, 21:59",Turnitin Assignment 2,Add Submission
b938,"30/12/22, 21:59",Turnitin Assignment 2,Add Submission
1f32,"30/12/22, 21:58",Turnitin Assignment 2,List Submissions
b938,"30/12/22, 21:58",Turnitin Assignment 2,List Submissions
1f32,"30/12/22, 21:58",System,Course viewed
b938,"30/12/22, 21:58",System,Course viewed
a8b5,"30/12/22, 21:56",Quiz,Course module viewed
a8b5,"30/12/22, 21:55",System,Course viewed
4f2c,"30/12/22, 21:48",Turnitin Assignment 2,List Submissions
4f2c,"30/12/22, 21:48",Turnitin Assignment 2,Add Submission
4f2c,"30/12/22, 21:48",Turnitin Assignment 2,Add Submission
d1d7,"30/12/22, 21:43",Folder,Course module viewed
733d,"30/12/22, 21:43",Turnitin Assignment 2,List Submissions
733d,"30/12/22, 21:42",System,Course viewed
733d,"30/12/22, 21:42",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 21:39",System,Course viewed
491a,"30/12/22, 21:39",Turnitin Assignment 2,List Submissions
d1d7,"30/12/22, 21:39",System,Course viewed
491a,"30/12/22, 21:39",Folder,Course module viewed
491a,"30/12/22, 21:39",System,Course viewed
491a,"30/12/22, 21:37",Turnitin Assignment 2,List Submissions
491a,"30/12/22, 21:37",Turnitin Assignment 2,Add Submission
491a,"30/12/22, 21:36",Turnitin Assignment 2,Add Submission
733d,"30/12/22, 21:31",Turnitin Assignment 2,List Submissions
733d,"30/12/22, 21:30",System,Course viewed
733d,"30/12/22, 21:30",Turnitin Assignment 2,Add Submission
733d,"30/12/22, 21:30",Turnitin Assignment 2,Add Submission
6fec,"30/12/22, 21:17",Turnitin Assignment 2,Add Submission
6fec,"30/12/22, 21:17",Turnitin Assignment 2,Add Submission
6fec,"30/12/22, 21:16",Turnitin Assignment 2,List Submissions
3914,"30/12/22, 21:15",System,Course viewed
3914,"30/12/22, 21:13",Turnitin Assignment 2,List Submissions
3914,"30/12/22, 21:12",Turnitin Assignment 2,Add Submission
3914,"30/12/22, 21:12",Turnitin Assignment 2,Add Submission
5dae,"30/12/22, 21:06",System,Course viewed
733d,"30/12/22, 21:04",Turnitin Assignment 2,List Submissions
733d,"30/12/22, 21:04",System,Course viewed
733d,"30/12/22, 21:03",Folder,Course module viewed
f517,"30/12/22, 21:00",Turnitin Assignment 2,Add Submission
f517,"30/12/22, 21:00",Turnitin Assignment 2,Add Submission
8ddb,"30/12/22, 21:00",Turnitin Assignment 2,Add Submission
8ddb,"30/12/22, 21:00",Turnitin Assignment 2,Add Submission
3914,"30/12/22, 21:00",Turnitin Assignment 2,List Submissions
8ddb,"30/12/22, 20:58",Turnitin Assignment 2,List Submissions
8ddb,"30/12/22, 20:58",System,Course viewed
f517,"30/12/22, 20:58",Turnitin Assignment 2,List Submissions
f517,"30/12/22, 20:57",System,Course viewed
37dc,"30/12/22, 20:52",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 20:52",System,Course viewed
37dc,"30/12/22, 20:50",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 20:49",System,Course viewed
6fec,"30/12/22, 20:49",Turnitin Assignment 2,Add Submission
6fec,"30/12/22, 20:49",Turnitin Assignment 2,Add Submission
0ea4,"30/12/22, 20:48",Turnitin Assignment 2,Add Submission
0ea4,"30/12/22, 20:48",Turnitin Assignment 2,Add Submission
6fec,"30/12/22, 20:48",Turnitin Assignment 2,List Submissions
6fec,"30/12/22, 20:48",System,Course viewed
8ddb,"30/12/22, 20:37",Turnitin Assignment 2,List Submissions
8ddb,"30/12/22, 20:37",System,Course viewed
8ddb,"30/12/22, 20:34",Folder,Course module viewed
0ea4,"30/12/22, 20:34",Turnitin Assignment 2,List Submissions
0ea4,"30/12/22, 20:33",System,Course viewed
8ddb,"30/12/22, 20:33",System,Course viewed
3914,"30/12/22, 20:32",System,Course viewed
0126,"30/12/22, 20:23",Turnitin Assignment 2,List Submissions
0126,"30/12/22, 20:23",System,Course viewed
0126,"30/12/22, 20:23",Folder,Course module viewed
0126,"30/12/22, 20:23",System,Course viewed
52d9,"30/12/22, 20:11",System,Course viewed
52d9,"30/12/22, 20:11",Quiz,Course module viewed
52d9,"30/12/22, 20:11",System,Course viewed
52d9,"30/12/22, 20:11",Folder,Course module viewed
52d9,"30/12/22, 20:10",System,Course viewed
52d9,"30/12/22, 20:07",Turnitin Assignment 2,List Submissions
8f47,"30/12/22, 20:07",Turnitin Assignment 2,Add Submission
8f47,"30/12/22, 20:07",Turnitin Assignment 2,Add Submission
52d9,"30/12/22, 20:07",System,Course viewed
52d9,"30/12/22, 20:07",System,Course viewed
8f47,"30/12/22, 20:06",Turnitin Assignment 2,List Submissions
c897,"30/12/22, 20:01",Turnitin Assignment 2,Add Submission
c897,"30/12/22, 20:01",Turnitin Assignment 2,Add Submission
c897,"30/12/22, 19:59",Turnitin Assignment 2,List Submissions
c897,"30/12/22, 19:59",System,Course viewed
584e,"30/12/22, 19:57",System,Course viewed
0126,"30/12/22, 19:55",Turnitin Assignment 2,Add Submission
0126,"30/12/22, 19:55",Turnitin Assignment 2,Add Submission
0126,"30/12/22, 19:54",Turnitin Assignment 2,List Submissions
8f47,"30/12/22, 19:51",System,Course viewed
0126,"30/12/22, 19:50",System,Course viewed
6484,"30/12/22, 19:49",Turnitin Assignment 2,List Submissions
6484,"30/12/22, 19:49",System,Course viewed
4f2c,"30/12/22, 19:48",Turnitin Assignment 2,List Submissions
8f47,"30/12/22, 19:48",Turnitin Assignment 2,Add Submission
8f47,"30/12/22, 19:47",Turnitin Assignment 2,Add Submission
8f47,"30/12/22, 19:46",Turnitin Assignment 2,List Submissions
8ddb,"30/12/22, 19:44",Turnitin Assignment 2,List Submissions
8ddb,"30/12/22, 19:44",System,Course viewed
8f47,"30/12/22, 19:39",Turnitin Assignment 2,List Submissions
8f47,"30/12/22, 19:38",System,Course viewed
1665,"30/12/22, 19:38",Turnitin Assignment 2,List Submissions
1665,"30/12/22, 19:37",System,Course viewed
c9b2,"30/12/22, 19:36",Turnitin Assignment 2,List Submissions
d609,"30/12/22, 19:34",Turnitin Assignment 2,Add Submission
d609,"30/12/22, 19:34",Turnitin Assignment 2,Add Submission
d609,"30/12/22, 19:31",Turnitin Assignment 2,List Submissions
d609,"30/12/22, 19:31",System,Course viewed
d609,"30/12/22, 19:31",Turnitin Assignment 2,List Submissions
d609,"30/12/22, 19:30",System,Course viewed
c9b2,"30/12/22, 19:29",Turnitin Assignment 2,Add Submission
c9b2,"30/12/22, 19:29",Turnitin Assignment 2,Add Submission
c9b2,"30/12/22, 19:28",Turnitin Assignment 2,List Submissions
c9b2,"30/12/22, 19:28",System,Course viewed
fe9a,"30/12/22, 19:22",System,Course viewed
d3e2,"30/12/22, 19:17",Turnitin Assignment 2,List Submissions
d3e2,"30/12/22, 19:17",System,Course viewed
5a4b,"30/12/22, 19:07",Folder,Course module viewed
5a4b,"30/12/22, 19:06",System,Course viewed
2f08,"30/12/22, 19:06",Turnitin Assignment 2,Add Submission
2f08,"30/12/22, 19:06",Turnitin Assignment 2,Add Submission
2f08,"30/12/22, 19:05",Turnitin Assignment 2,List Submissions
2f08,"30/12/22, 19:05",System,Course viewed
aca3,"30/12/22, 19:01",Turnitin Assignment 2,Add Submission
aca3,"30/12/22, 19:01",Turnitin Assignment 2,Add Submission
aca3,"30/12/22, 19:00",Turnitin Assignment 2,List Submissions
aca3,"30/12/22, 18:59",System,Course viewed
0326,"30/12/22, 18:50",Turnitin Assignment 2,List Submissions
646b,"30/12/22, 18:50",Turnitin Assignment 2,List Submissions
5e07,"30/12/22, 18:49",Turnitin Assignment 2,Add Submission
5e07,"30/12/22, 18:49",Turnitin Assignment 2,Add Submission
d60c,"30/12/22, 18:48",Folder,Course module viewed
5e07,"30/12/22, 18:44",Turnitin Assignment 2,List Submissions
71e7,"30/12/22, 18:43",Folder,Course module viewed
c38e,"30/12/22, 18:41",System,Course viewed
71e7,"30/12/22, 18:41",Folder,Course module viewed
5e07,"30/12/22, 18:41",System,Course viewed
71e7,"30/12/22, 18:41",System,Course viewed
71e7,"30/12/22, 18:41",Folder,Course module viewed
71e7,"30/12/22, 18:41",Folder,Course module viewed
5e07,"30/12/22, 18:41",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 18:40",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 18:40",System,Course viewed
71e7,"30/12/22, 18:40",System,Course viewed
37dc,"30/12/22, 18:37",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 18:36",System,Course viewed
0326,"30/12/22, 18:34",Turnitin Assignment 2,List Submissions
a689,"30/12/22, 18:33",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 18:32",Turnitin Assignment 2,Add Submission
37dc,"30/12/22, 18:32",Turnitin Assignment 2,Add Submission
37dc,"30/12/22, 18:30",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 18:30",System,Course viewed
b938,"30/12/22, 18:27",Folder,Course module viewed
b938,"30/12/22, 18:26",System,Course viewed
0326,"30/12/22, 18:26",Turnitin Assignment 2,List Submissions
0326,"30/12/22, 18:26",System,Course viewed
491a,"30/12/22, 18:23",Turnitin Assignment 2,List Submissions
6fec,"30/12/22, 18:23",Folder,Course module viewed
491a,"30/12/22, 18:23",System,Course viewed
6fec,"30/12/22, 18:23",System,Course viewed
d884,"30/12/22, 18:19",Turnitin Assignment 2,List Submissions
13bb,"30/12/22, 18:19",Turnitin Assignment 2,Add Submission
13bb,"30/12/22, 18:19",Turnitin Assignment 2,Add Submission
d884,"30/12/22, 18:18",System,Course viewed
13bb,"30/12/22, 18:15",Turnitin Assignment 2,List Submissions
a689,"30/12/22, 18:15",System,Course viewed
5dae,"30/12/22, 18:15",Folder,Course module viewed
5dae,"30/12/22, 18:15",System,Course viewed
a977,"30/12/22, 18:13",System,Course viewed
5e07,"30/12/22, 18:08",System,Course viewed
5ce9,"30/12/22, 18:06",Turnitin Assignment 2,Add Submission
5ce9,"30/12/22, 18:06",Turnitin Assignment 2,Add Submission
5ce9,"30/12/22, 18:01",Turnitin Assignment 2,List Submissions
5ce9,"30/12/22, 18:00",System,Course viewed
1665,"30/12/22, 17:59",Turnitin Assignment 2,List Submissions
1665,"30/12/22, 17:58",System,Course viewed
1665,"30/12/22, 17:58",System,Course viewed
b938,"30/12/22, 17:56",Folder,Course module viewed
b938,"30/12/22, 17:56",System,Course viewed
37dc,"30/12/22, 17:54",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 17:54",System,Course viewed
8ddb,"30/12/22, 17:51",System,Course viewed
0ea4,"30/12/22, 17:50",System,Course viewed
37dc,"30/12/22, 17:48",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 17:48",System,Course viewed
8ddb,"30/12/22, 17:47",Turnitin Assignment 2,Add Submission
8ddb,"30/12/22, 17:47",Turnitin Assignment 2,Add Submission
8ddb,"30/12/22, 17:44",Turnitin Assignment 2,List Submissions
8ddb,"30/12/22, 17:44",System,Course viewed
37dc,"30/12/22, 17:44",Turnitin Assignment 2,Add Submission
37dc,"30/12/22, 17:44",Turnitin Assignment 2,Add Submission
37dc,"30/12/22, 17:42",Turnitin Assignment 2,List Submissions
37dc,"30/12/22, 17:42",System,Course viewed
0ea4,"30/12/22, 17:33",Folder,Course module viewed
0ea4,"30/12/22, 17:33",System,Course viewed
0ea4,"30/12/22, 17:33",Folder,Course module viewed
0ea4,"30/12/22, 17:32",System,Course viewed
0ea4,"30/12/22, 17:32",Folder,Course module viewed
0ea4,"30/12/22, 17:32",System,Course viewed
0326,"30/12/22, 17:28",Turnitin Assignment 2,List Submissions
0326,"30/12/22, 17:28",System,User list viewed
0326,"30/12/22, 17:27",System,Course viewed
9f15,"30/12/22, 17:09",Turnitin Assignment 2,Add Submission
9f15,"30/12/22, 17:08",Turnitin Assignment 2,Add Submission
9f15,"30/12/22, 17:07",Turnitin Assignment 2,List Submissions
9f15,"30/12/22, 17:07",System,Course viewed
5a4b,"30/12/22, 17:00",File,Course module viewed
5a4b,"30/12/22, 16:59",System,Course viewed
491a,"30/12/22, 16:53",Folder,Course module viewed
491a,"30/12/22, 16:53",System,Course viewed
491a,"30/12/22, 16:53",System,Course viewed
6484,"30/12/22, 16:52",Turnitin Assignment 2,Add Submission
6484,"30/12/22, 16:51",Turnitin Assignment 2,Add Submission
b0af,"30/12/22, 16:50",Turnitin Assignment 2,Add Submission
b0af,"30/12/22, 16:50",Turnitin Assignment 2,Add Submission
6484,"30/12/22, 16:49",Turnitin Assignment 2,List Submissions
6484,"30/12/22, 16:49",System,Course viewed
b0af,"30/12/22, 16:48",Turnitin Assignment 2,List Submissions
0326,"30/12/22, 16:47",Turnitin Assignment 2,List Submissions
b0af,"30/12/22, 16:47",System,Course viewed
0326,"30/12/22, 16:47",System,Course viewed
fd73,"30/12/22, 16:17",Turnitin Assignment 2,List Submissions
295e,"30/12/22, 16:17",Turnitin Assignment 2,Add Submission
295e,"30/12/22, 16:17",Turnitin Assignment 2,Add Submission
fd73,"30/12/22, 16:17",Turnitin Assignment 2,Add Submission
fd73,"30/12/22, 16:17",Turnitin Assignment 2,Add Submission
295e,"30/12/22, 16:15",Turnitin Assignment 2,List Submissions
295e,"30/12/22, 16:15",System,Course viewed
fd73,"30/12/22, 16:06",Turnitin Assignment 2,List Submissions
fd73,"30/12/22, 16:06",System,Course viewed
71e7,"30/12/22, 15:54",Folder,Course module viewed
d1d7,"30/12/22, 15:54",Folder,Course module viewed
71e7,"30/12/22, 15:54",System,Course viewed
